0.0,0.0
0.003524355,125.0960701
0.003608881,136.2535317
0.005920329,151.3219892
0.007851413,164.3866871
0.008495107,179.2535298
0.009567931,191.9809644
0.010479832,207.0470991
0.013322815,223.0091962
0.015529768,232.0729672
0.017552808,241.6214632
0.019116066,249.6904776
0.026196705,274.3822457
0.032311802,285.6788659
0.038105052,294.9178387
0.044863844,303.6773958
0.051534859,312.2994461
0.058381427,320.8100044
0.065462066,329.3577266
0.072542705,337.6081368
0.079623345,345.4656703
0.086703984,354.1832851
0.093784623,362.2478753
0.100865262,369.8448183
0.107624053,378.4773984
0.114382845,386.9247778
0.121463484,393.7629556
0.128544123,401.9762018
0.135624762,409.5120011
0.142705401,416.7303137
0.14978604,425.1293799
0.156866679,431.5587536
0.163947318,438.2854394
0.171027957,445.2351092
0.178108596,452.259107
0.185189235,458.6884807
0.192269874,465.2293464
0.199350514,471.5843921
0.206431153,478.6232556
0.213511792,484.5917956
0.220592431,490.129233
0.22767307,495.1463744
0.234753709,500.0148596
0.241834348,504.7718529
0.248914987,509.6031741
0.255995626,512.947935
0.263076265,516.7758281
0.270156904,520.8638691
0.277237543,524.8032541
0.284318182,528.3709991
0.291398821,531.9759081
0.29847946,536.2126051
0.305560099,539.22289
0.312640738,542.4561588
0.319721377,545.2434596
0.326802016,548.9103085
0.333882655,551.2268651
0.340963294,553.5310337
0.348043933,556.3554985
0.355124572,558.5110111
0.362205211,560.4807035
0.36928585,562.7235515
0.376366489,563.8997925
0.383447128,565.2005328
0.390527767,566.4269451
0.397608406,567.6161935
0.404689045,568.2479816
0.411769684,569.1027539
0.418850323,569.0655899
0.425930962,568.5452937
0.433011601,566.9844053
0.44009224,565.0890408
0.447172879,562.1902481
0.454253518,557.9907149
0.461334157,552.3417854
0.468414797,545.3549516
0.475495436,539.7803501
0.481610533,531.697178
0.487081936,523.4983845
0.492231491,514.9070093
0.4970592,506.0447202
0.501725985,495.3136124
0.507153499,485.4930228
